pair_id,cmi_score,cmi_legacy_recomputed,cmi_v2_exclude,cmi_v2_hindi,cmi_v2_english
P01095,0.3888888888888889,0.3888888888888889,35.416666666666664,35.416666666666664,35.416666666666664
P01380,0.4945054945054945,0.4945054945054945,22.78481012658228,22.78481012658228,22.78481012658228
P02310,0.0,0.0,0.0,0.0,0.0
P00076,0.4408602150537634,0.44086021505376344,22.891566265060238,22.891566265060238,22.891566265060238
P00564,0.3333333333333333,0.3333333333333333,47.55244755244755,47.55244755244755,47.55244755244755
P02169,0.448051948051948,0.44805194805194803,25.36231884057971,25.36231884057971,25.36231884057971
P00624,0.4303030303030303,0.4303030303030303,26.277372262773724,26.086956521739136,26.811594202898547
P00524,0.4854368932038835,0.4854368932038835,29.78723404255319,29.78723404255319,29.78723404255319
P00280,0.4,0.4,22.64150943396226,22.64150943396226,22.64150943396226
P01832,0.504950495049505,0.504950495049505,17.647058823529417,17.647058823529417,17.647058823529417
P00266,0.3557692307692308,0.3557692307692308,20.547945205479458,20.547945205479458,20.547945205479458
P00660,0.453416149068323,0.453416149068323,28.859060402684566,28.666666666666664,29.333333333333332
P00293,0.4473684210526316,0.4473684210526316,30.88235294117647,30.88235294117647,30.88235294117647
P00835,0.4603174603174603,0.4603174603174603,32.14285714285714,32.14285714285714,32.14285714285714
P02068,0.4039735099337748,0.40397350993377484,25.0,25.0,25.0
P01476,0.549618320610687,0.549618320610687,22.123893805309734,21.92982456140351,22.807017543859654
P00195,0.4705882352941176,0.47058823529411764,27.631578947368418,27.631578947368418,27.631578947368418
P01920,0.4096385542168674,0.40963855421686746,27.77777777777778,27.77777777777778,27.77777777777778
P01654,0.4155844155844156,0.4155844155844156,18.032786885245898,18.032786885245898,18.032786885245898
P01926,0.4322033898305085,0.4322033898305085,25.806451612903224,25.263157894736842,27.368421052631575
P02567,0.5263157894736842,0.5263157894736842,30.23255813953488,30.23255813953488,30.23255813953488
P01407,0.4326923076923077,0.4326923076923077,24.444444444444446,23.913043478260864,26.086956521739136
P01595,0.4022988505747126,0.40229885057471265,25.31645569620253,25.31645569620253,25.31645569620253
P02772,0.4420600858369098,0.44206008583690987,28.500000000000004,28.078817733990146,29.556650246305416
P00664,0.3506493506493506,0.35064935064935066,32.83582089552238,32.83582089552238,32.83582089552238
P02001,0.4545454545454545,0.45454545454545453,28.333333333333332,28.333333333333332,28.333333333333332
P01155,0.4155844155844156,0.4155844155844156,34.32835820895522,33.82352941176471,35.29411764705882
P01688,0.4259259259259259,0.42592592592592593,37.23404255319149,37.23404255319149,37.23404255319149
P01997,0.532258064516129,0.532258064516129,29.824561403508774,29.824561403508774,29.824561403508774
P02876,0.5106382978723404,0.5106382978723404,33.333333333333336,33.333333333333336,33.333333333333336
P01280,0.3548387096774194,0.3548387096774194,26.470588235294112,26.21359223300971,27.184466019417474
P02467,0.4520547945205479,0.4520547945205479,25.0,25.0,25.0
P01199,0.4257425742574257,0.42574257425742573,30.76923076923077,30.76923076923077,30.76923076923077
P02629,0.4451219512195122,0.4451219512195122,26.206896551724135,26.206896551724135,26.206896551724135
P02709,0.3663366336633663,0.36633663366336633,41.379310344827594,41.379310344827594,41.379310344827594
P02848,0.4827586206896552,0.4827586206896552,18.333333333333336,18.333333333333336,18.333333333333336
P00343,0.4285714285714285,0.42857142857142855,22.64150943396226,22.22222222222222,24.07407407407407
P01880,0.4142011834319526,0.41420118343195267,34.72222222222222,34.72222222222222,34.72222222222222
P01281,0.3829787234042553,0.3829787234042553,41.379310344827594,41.379310344827594,41.379310344827594
P01285,0.3896103896103896,0.38961038961038963,27.77777777777778,27.77777777777778,27.77777777777778
P00224,0.4761904761904761,0.47619047619047616,28.749999999999996,28.749999999999996,28.749999999999996
P02078,0.4931506849315068,0.4931506849315068,30.000000000000004,30.000000000000004,30.000000000000004
P02047,0.4021739130434782,0.40217391304347827,32.91139240506329,32.91139240506329,32.91139240506329
P02592,0.4274509803921568,0.42745098039215684,22.164948453608247,21.60804020100503,24.120603015075382
P00907,0.4444444444444444,0.4444444444444444,27.118644067796616,27.118644067796616,27.118644067796616
P00097,0.4850746268656716,0.48507462686567165,30.76923076923077,30.76923076923077,30.76923076923077
P01564,0.53,0.53,22.619047619047617,22.619047619047617,22.619047619047617
P01879,0.2784810126582278,0.27848101265822783,42.64705882352941,42.64705882352941,42.64705882352941
P01228,0.3636363636363636,0.36363636363636365,47.5609756097561,47.5609756097561,47.5609756097561
P00356,0.4732142857142857,0.4732142857142857,26.0,26.0,26.0
P01327,0.4449541284403669,0.44495412844036697,31.343283582089555,31.343283582089555,31.343283582089555
P01371,0.4814814814814814,0.48148148148148145,15.068493150684937,15.068493150684937,15.068493150684937
P02331,0.4545454545454545,0.45454545454545453,35.922330097087375,35.922330097087375,35.922330097087375
P02595,0.382716049382716,0.38271604938271603,41.17647058823529,41.17647058823529,41.17647058823529
P01538,0.417910447761194,0.417910447761194,37.704918032786885,37.704918032786885,37.704918032786885
P00774,0.4083333333333333,0.4083333333333333,25.49019607843137,25.49019607843137,25.49019607843137
P02863,0.4666666666666667,0.4666666666666667,28.57142857142857,28.248587570621464,29.378531073446325
P01930,0.366412213740458,0.366412213740458,43.08943089430895,43.08943089430895,43.08943089430895
P00761,0.4742268041237113,0.4742268041237113,27.586206896551722,27.586206896551722,27.586206896551722
P02026,0.4380952380952381,0.4380952380952381,23.076923076923073,23.076923076923073,23.076923076923073
P00768,0.4032258064516129,0.4032258064516129,37.60683760683761,37.60683760683761,37.60683760683761
P02825,0.3787878787878788,0.3787878787878788,38.59649122807017,38.59649122807017,38.59649122807017
P02079,0.4794520547945205,0.4794520547945205,31.25,31.25,31.25
P02522,0.54,0.54,25.531914893617024,25.531914893617024,25.531914893617024
P00847,0.3953488372093023,0.3953488372093023,45.12195121951219,45.12195121951219,45.12195121951219
P01027,0.4210526315789473,0.42105263157894735,43.05555555555556,43.05555555555556,43.05555555555556
P02889,0.4545454545454545,0.45454545454545453,36.70886075949367,36.25000000000001,37.5
P02272,0.4647887323943662,0.4647887323943662,19.672131147540984,19.672131147540984,19.672131147540984
P01347,0.4615384615384615,0.46153846153846156,21.818181818181813,21.818181818181813,21.818181818181813
P01416,0.4722222222222222,0.4722222222222222,21.212121212121215,21.212121212121215,21.212121212121215
P00238,0.4390243902439024,0.43902439024390244,20.155038759689926,20.155038759689926,20.155038759689926
P01442,0.5064935064935064,0.5064935064935064,34.78260869565217,34.285714285714285,35.71428571428571
P01161,0.3894736842105263,0.3894736842105263,35.22727272727273,35.22727272727273,35.22727272727273
P02665,0.4466666666666666,0.44666666666666666,32.57575757575758,32.57575757575758,32.57575757575758
P01745,0.3918918918918919,0.3918918918918919,34.84848484848485,34.84848484848485,34.84848484848485
P01244,0.4246575342465753,0.4246575342465753,34.78260869565217,34.78260869565217,34.78260869565217
P02979,0.4576271186440678,0.4576271186440678,24.0,24.0,24.0
P00955,0.3720930232558139,0.37209302325581395,25.47169811320755,25.47169811320755,25.47169811320755
P00360,0.5,0.5,21.333333333333336,21.333333333333336,21.333333333333336
P02622,0.4655172413793103,0.46551724137931033,25.179856115107913,25.0,25.71428571428571
P00919,0.3442622950819672,0.3442622950819672,46.55172413793104,46.55172413793104,46.55172413793104
P00640,0.4274809160305343,0.42748091603053434,33.61344537815126,33.333333333333336,34.166666666666664
P01408,0.4838709677419355,0.4838709677419355,27.927927927927932,27.927927927927932,27.927927927927932
P00366,0.4886363636363636,0.48863636363636365,20.512820512820518,20.512820512820518,20.512820512820518
P00376,0.5194805194805194,0.5194805194805194,16.393442622950815,16.393442622950815,16.393442622950815
P00742,0.3684210526315789,0.3684210526315789,48.25174825174825,48.25174825174825,48.25174825174825
P01452,0.453125,0.453125,29.824561403508774,29.824561403508774,29.824561403508774
P02511,0.4462809917355372,0.4462809917355372,25.0,25.0,25.0
P00315,0.3875,0.3875,31.25,31.25,31.25
P01467,0.4268292682926829,0.4268292682926829,19.548872180451127,19.548872180451127,19.548872180451127
P00461,0.4743589743589743,0.47435897435897434,27.941176470588236,27.142857142857146,30.000000000000004
P01168,0.2857142857142857,0.2857142857142857,47.692307692307686,47.692307692307686,47.692307692307686
P01935,0.5,0.5,21.53846153846154,21.53846153846154,21.53846153846154
P01949,0.4146341463414634,0.4146341463414634,31.506849315068497,31.081081081081084,32.432432432432435
P00161,0.5119047619047619,0.5119047619047619,23.684210526315784,23.684210526315784,23.684210526315784
P02909,0.4478764478764478,0.44787644787644787,31.304347826086953,31.16883116883117,31.601731601731597
P01741,0.4586466165413533,0.45864661654135336,23.584905660377352,23.584905660377352,23.584905660377352
P01100,0.396551724137931,0.39655172413793105,26.0,26.0,26.0
P00655,0.3918918918918919,0.3918918918918919,38.983050847457626,38.983050847457626,38.983050847457626
P01726,0.3614457831325301,0.3614457831325301,30.000000000000004,30.000000000000004,30.000000000000004
P01379,0.3703703703703703,0.37037037037037035,36.0,36.0,36.0
P01656,0.4507042253521127,0.4507042253521127,25.806451612903224,25.806451612903224,25.806451612903224
P01963,0.4202898550724637,0.42028985507246375,30.15873015873016,30.15873015873016,30.15873015873016
P00082,0.4473684210526316,0.4473684210526316,32.3943661971831,32.3943661971831,32.3943661971831
P02126,0.4927536231884058,0.4927536231884058,29.032258064516125,29.032258064516125,29.032258064516125
P00109,0.4222222222222222,0.4222222222222222,32.37410071942446,30.405405405405407,36.48648648648649
P01356,0.4347826086956521,0.43478260869565216,24.13793103448276,24.13793103448276,24.13793103448276
P00729,0.3571428571428571,0.35714285714285715,25.263157894736842,25.0,26.041666666666664
P01585,0.3333333333333333,0.3333333333333333,28.301886792452834,28.301886792452834,28.301886792452834
P01282,0.4739130434782608,0.47391304347826085,17.41293532338308,17.41293532338308,17.41293532338308
P00525,0.5540540540540541,0.5540540540540541,26.470588235294112,26.470588235294112,26.470588235294112
P01690,0.3625,0.3625,29.230769230769226,28.787878787878785,30.303030303030297
P02214,0.4285714285714285,0.42857142857142855,21.666666666666668,21.666666666666668,21.666666666666668
P01681,0.3184713375796178,0.3184713375796178,36.8,36.8,36.8
P01948,0.4603174603174603,0.4603174603174603,31.57894736842105,31.57894736842105,31.57894736842105
P00793,0.4533333333333333,0.4533333333333333,28.333333333333332,28.333333333333332,28.333333333333332
P00579,0.44,0.44,26.785714285714292,26.54867256637168,27.43362831858407
P02220,0.5396825396825397,0.5396825396825397,28.07017543859649,28.07017543859649,28.07017543859649
P02207,0.3090909090909091,0.3090909090909091,27.083333333333336,27.083333333333336,27.083333333333336
P00850,0.536,0.536,14.28571428571429,14.28571428571429,14.28571428571429
P01026,0.4428571428571428,0.44285714285714284,14.54545454545455,14.28571428571429,16.07142857142857
P02199,0.4078947368421052,0.40789473684210525,19.999999999999996,19.999999999999996,19.999999999999996
P02101,0.3308823529411764,0.33088235294117646,47.58064516129033,47.58064516129033,47.58064516129033
P01083,0.4117647058823529,0.4117647058823529,41.509433962264154,41.509433962264154,41.509433962264154
P01903,0.4054054054054054,0.40540540540540543,27.956989247311824,27.956989247311824,27.956989247311824
P01872,0.425287356321839,0.42528735632183906,32.467532467532465,32.467532467532465,32.467532467532465
P01256,0.4411764705882353,0.4411764705882353,38.46153846153846,38.46153846153846,38.46153846153846
P02127,0.4507042253521127,0.4507042253521127,24.193548387096776,24.193548387096776,24.193548387096776
P00566,0.5212765957446809,0.5212765957446809,35.55555555555555,35.55555555555555,35.55555555555555
P00787,0.4045801526717557,0.40458015267175573,31.666666666666664,31.666666666666664,31.666666666666664
P01583,0.4,0.4,31.11111111111111,30.76923076923077,31.868131868131865
P00477,0.4673913043478261,0.4673913043478261,34.66666666666667,32.49999999999999,38.74999999999999
P02474,0.4769230769230769,0.47692307692307695,24.77876106194691,24.77876106194691,24.77876106194691
P02931,0.4903846153846153,0.49038461538461536,26.595744680851062,26.595744680851062,26.595744680851062
P01778,0.4918032786885246,0.4918032786885246,21.999999999999996,21.999999999999996,21.999999999999996
P00617,0.52,0.52,15.217391304347828,15.217391304347828,15.217391304347828
P02410,0.411214953271028,0.411214953271028,25.581395348837212,25.287356321839084,26.436781609195403
P01448,0.4642857142857143,0.4642857142857143,20.858895705521473,20.858895705521473,20.858895705521473
P02579,0.3565891472868217,0.35658914728682173,33.62831858407079,33.62831858407079,33.62831858407079
P01487,0.4925373134328358,0.4925373134328358,19.999999999999996,19.64285714285714,21.42857142857143
P02233,0.4634146341463415,0.4634146341463415,25.0,25.0,25.0
P00568,0.3615384615384615,0.36153846153846153,28.57142857142857,28.57142857142857,28.57142857142857
P00128,0.4700854700854701,0.4700854700854701,25.0,25.0,25.0
P01326,0.3142857142857143,0.3142857142857143,37.03703703703704,37.03703703703704,37.03703703703704
P02444,0.4409937888198758,0.4409937888198758,19.999999999999996,19.999999999999996,19.999999999999996
P01122,0.4791666666666667,0.4791666666666667,31.213872832369937,31.213872832369937,31.213872832369937
P00666,0.4302788844621514,0.4302788844621514,31.85840707964602,31.85840707964602,31.85840707964602
P01219,0.3976608187134502,0.39766081871345027,38.62068965517241,38.62068965517241,38.62068965517241
P00379,0.4262295081967213,0.4262295081967213,28.301886792452834,28.301886792452834,28.301886792452834
P02513,0.4782608695652174,0.4782608695652174,31.73076923076923,31.73076923076923,31.73076923076923
P02995,0.5238095238095238,0.5238095238095238,18.125000000000004,17.791411042944784,19.631901840490794
P02251,0.4333333333333333,0.43333333333333335,25.92592592592593,25.92592592592593,25.92592592592593
P01113,0.3380281690140845,0.3380281690140845,47.45762711864406,45.16129032258065,50.0
P01783,0.4247104247104247,0.4247104247104247,14.432989690721653,14.432989690721653,14.432989690721653
P01894,0.2696629213483146,0.2696629213483146,42.10526315789473,42.10526315789473,42.10526315789473
P02239,0.369047619047619,0.36904761904761907,34.32835820895522,34.32835820895522,34.32835820895522
P00394,0.0,0.0,0.0,0.0,0.0
P01776,0.4444444444444444,0.4444444444444444,18.181818181818176,17.85714285714286,19.64285714285714
